1:	0.023092     	wall		-3.768278	0.000000
2:	0.012421     	build		-4.388368	0.693147
3:	0.010174     	crime		-4.587871	1.098612
4:	0.010044     	government		-4.600791	1.386294
5:	0.009835     	fall		-4.621817	1.609438
6:	0.007980     	president		-4.830785	1.791759
7:	0.005734     	congress		-5.161383	1.945910
8:	0.005355     	democrats		-5.229725	2.079442
9:	0.005329     	shutdown		-5.234615	2.197225
10:	0.004924     	donald		-5.313637	2.302585
11:	0.004558     	pelosi		-5.390810	2.397895
12:	0.004310     	trumps		-5.446790	2.484907
13:	0.004258     	border		-5.458985	2.564949
14:	0.003944     	house		-5.535455	2.639057
15:	0.003735     	campaign		-5.589890	2.708050
16:	0.003579     	says		-5.632754	2.772589
17:	0.003435     	russian		-5.673728	2.833213
18:	0.002978     	democrat		-5.816537	2.890372
19:	0.002821     	stone		-5.870604	2.944439
20:	0.002677     	clinton		-5.922872	2.995732
21:	0.002625     	support		-5.942577	3.044522
22:	0.002469     	republican		-6.004135	3.091042
23:	0.002455     	during		-6.009440	3.135494
24:	0.002429     	hillary		-6.020136	3.178054
25:	0.002299     	national		-6.075398	3.218876
26:	0.002181     	party		-6.127888	3.258097
27:	0.002116     	workers		-6.158286	3.295837
28:	0.002090     	nancy		-6.170708	3.332205
29:	0.002090     	paid		-6.170708	3.367296
30:	0.002090     	news		-6.170708	3.401197
31:	0.002011     	million		-6.208930	3.433987
32:	0.001998     	senate		-6.215444	3.465736
33:	0.001998     	american		-6.215444	3.496508
34:	0.001933     	voted		-6.248670	3.526361
35:	0.001868     	wanted		-6.283038	3.555348
36:	0.001855     	against		-6.290055	3.583519
37:	0.001842     	without		-6.297122	3.610918
38:	0.001763     	russia		-6.340607	3.637586
39:	0.001763     	illegal		-6.340607	3.663562
40:	0.001737     	roger		-6.355533	3.688879
41:	0.001737     	putin		-6.355533	3.713572
42:	0.001711     	lie		-6.370685	3.737670
43:	0.001672     	ask		-6.393852	3.761200
44:	0.001659     	mexican		-6.401695	3.784190
45:	0.001659     	deal		-6.401695	3.806662
46:	0.001646     	reason		-6.409600	3.828641
47:	0.001633     	state		-6.417569	3.850148
48:	0.001620     	mueller		-6.425601	3.871201
49:	0.001606     	big		-6.433698	3.891820
50:	0.001606     	indictments		-6.433698	3.912023
51:	0.001593     	america		-6.441861	3.931826
52:	0.001593     	white		-6.441861	3.951244
53:	0.001528     	shut		-6.483708	3.970292
54:	0.001502     	country		-6.500950	3.988984
55:	0.001489     	fbi		-6.509684	4.007333
56:	0.001489     	nothing		-6.509684	4.025352
57:	0.001476     	election		-6.518494	4.043051
58:	0.001463     	emergency		-6.527383	4.060443
59:	0.001463     	yes		-6.527383	4.077537
60:	0.001450     	questions		-6.536352	4.094345
61:	0.001437     	govt		-6.545402	4.110874
62:	0.001398     	fact		-6.573053	4.127134
63:	0.001398     	won		-6.573053	4.143135
64:	0.001371     	el		-6.591922	4.158883
65:	0.001371     	immigrants		-6.591922	4.174387
66:	0.001358     	anyone		-6.601491	4.189655
67:	0.001358     	efforts		-6.601491	4.204693
68:	0.001345     	former		-6.611153	4.219508
69:	0.001345     	add		-6.611153	4.234107
70:	0.001332     	making		-6.620909	4.248495
71:	0.001332     	money		-6.620909	4.262680
72:	0.001306     	shes		-6.640712	4.276666
73:	0.001293     	history		-6.650762	4.290459
